population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
1,Toute la population,1,Décès,101,Canada,2,Femme,10,25-29 ans,717,Violence interpersonnelle et automutilation,169,Tous les facteurs de risque,3,Taux,2023,3.9724416494096135,7.271227444511447,1.157163385595105
1,Toute la population,1,Décès,101,Canada,1,Homme,11,30-34 ans,717,Violence interpersonnelle et automutilation,169,Tous les facteurs de risque,3,Taux,2023,4.850357324759117,9.648468919119445,1.6237013740782844
1,Toute la population,1,Décès,101,Canada,2,Femme,11,30-34 ans,717,Violence interpersonnelle et automutilation,169,Tous les facteurs de risque,3,Taux,2023,3.545577416714303,6.5327702573405615,0.9966780714817589
1,Toute la population,1,Décès,101,Canada,1,Homme,12,35-39 ans,717,Violence interpersonnelle et automutilation,169,Tous les facteurs de risque,3,Taux,2023,4.221182251827472,8.635796231319688,1.269748492396269
1,Toute la population,1,Décès,101,Canada,2,Femme,12,35-39 ans,717,Violence interpersonnelle et automutilation,169,Tous les facteurs de risque,3,Taux,2023,3.5732264809220604,6.756772642710433,0.976422957050878
1,Toute la population,1,Décès,101,Canada,1,Homme,13,40-44 ans,717,Violence interpersonnelle et automutilation,169,Tous les facteurs de risque,3,Taux,2023,5.033155326008038,10.003670894262056,1.5463344834645547
1,Toute la population,1,Décès,101,Canada,2,Femme,13,40-44 ans,717,Violence interpersonnelle et automutilation,169,Tous les facteurs de risque,3,Taux,2023,3.4536642726841547,6.5482649927228325,1.038748157596734
1,Toute la population,1,Décès,101,Canada,1,Homme,14,45-49 ans,717,Violence interpersonnelle et automutilation,169,Tous les facteurs de risque,3,Taux,2023,4.675321083467653,8.639934919348622,1.3077587952309466
1,Toute la population,1,Décès,101,Canada,2,Femme,14,45-49 ans,717,Violence interpersonnelle et automutilation,169,Tous les facteurs de risque,3,Taux,2023,3.189618848978291,5.995650432547976,0.9546367270410209
1,Toute la population,1,Décès,101,Canada,1,Homme,15,50-54 ans,717,Violence interpersonnelle et automutilation,169,Tous les facteurs de risque,3,Taux,2023,3.7879060375234834,7.606101591693108,0.8788752973941618
1,Toute la population,1,Décès,101,Canada,2,Femme,15,50-54 ans,717,Violence interpersonnelle et automutilation,169,Tous les facteurs de risque,3,Taux,2023,2.928003782433269,5.5492601421994285,0.8317115303780773
1,Toute la population,1,Décès,101,Canada,1,Homme,16,55-59 ans,717,Violence interpersonnelle et automutilation,169,Tous les facteurs de risque,3,Taux,2023,4.36324477339041,8.319860075988748,1.1107806477727153
1,Toute la population,1,Décès,101,Canada,2,Femme,16,55-59 ans,717,Violence interpersonnelle et automutilation,169,Tous les facteurs de risque,3,Taux,2023,2.8873406326520046,5.677623948928729,0.7734144967189749
1,Toute la population,1,Décès,101,Canada,1,Homme,17,60-64 ans,717,Violence interpersonnelle et automutilation,169,Tous les facteurs de risque,3,Taux,2023,3.705920340558699,7.599684476662859,0.7085016183261784
1,Toute la population,1,Décès,101,Canada,2,Femme,17,60-64 ans,717,Violence interpersonnelle et automutilation,169,Tous les facteurs de risque,3,Taux,2023,2.31780709166995,4.568798660606604,0.6892653139552922
1,Toute la population,1,Décès,101,Canada,1,Homme,25,50-69 ans,717,Violence interpersonnelle et automutilation,169,Tous les facteurs de risque,3,Taux,2023,3.7712161810927656,7.5808300704353115,0.879551855831272
1,Toute la population,1,Décès,101,Canada,2,Femme,25,50-69 ans,717,Violence interpersonnelle et automutilation,169,Tous les facteurs de risque,3,Taux,2023,2.471733167917576,4.701752613721801,0.7067766950222616
1,Toute la population,1,Décès,101,Canada,1,Homme,41,50-74 ans,717,Violence interpersonnelle et automutilation,169,Tous les facteurs de risque,3,Taux,2023,3.5617637680759278,7.23342620455459,0.8024424475496401
1,Toute la population,1,Décès,101,Canada,2,Femme,41,50-74 ans,717,Violence interpersonnelle et automutilation,169,Tous les facteurs de risque,3,Taux,2023,2.2925066874257367,4.426579738700387,0.6541594759028583
1,Toute la population,1,Décès,101,Canada,1,Homme,158,< 20 ans,717,Violence interpersonnelle et automutilation,169,Tous les facteurs de risque,3,Taux,2023,0.34849582393261386,0.9158437228670233,-0.05980880485868258
1,Toute la population,1,Décès,101,Canada,2,Femme,158,< 20 ans,717,Violence interpersonnelle et automutilation,169,Tous les facteurs de risque,3,Taux,2023,0.5097503460412689,1.098233402112875,0.09097285601816192
1,Toute la population,1,Décès,101,Canada,1,Homme,8,15-19 ans,956,Infections respiratoires et tuberculose,169,Tous les facteurs de risque,3,Taux,2023,0.12318911057798795,0.15771351077418067,0.09486306196487272
1,Toute la population,1,Décès,101,Canada,2,Femme,8,15-19 ans,956,Infections respiratoires et tuberculose,169,Tous les facteurs de risque,3,Taux,2023,0.0944856759817829,0.121065760037861,0.07181172800192015
1,Toute la population,1,Décès,101,Canada,1,Homme,9,20-24 ans,956,Infections respiratoires et tuberculose,169,Tous les facteurs de risque,3,Taux,2023,0.1682518600742551,0.22550016014912358,0.11856089483776992
1,Toute la population,1,Décès,101,Canada,2,Femme,9,20-24 ans,956,Infections respiratoires et tuberculose,169,Tous les facteurs de risque,3,Taux,2023,0.19242413768540836,0.2453051158559186,0.14597402414547836
1,Toute la population,1,Décès,101,Canada,1,Homme,10,25-29 ans,956,Infections respiratoires et tuberculose,169,Tous les facteurs de risque,3,Taux,2023,0.24393598636511943,0.3252793451334661,0.17978687065585747
1,Toute la population,1,Décès,101,Canada,2,Femme,10,25-29 ans,956,Infections respiratoires et tuberculose,169,Tous les facteurs de risque,3,Taux,2023,0.1987326751547972,0.25403820418800177,0.15136967111966887
1,Toute la population,1,Décès,101,Canada,1,Homme,11,30-34 ans,956,Infections respiratoires et tuberculose,169,Tous les facteurs de risque,3,Taux,2023,0.5704895124246374,0.7387147832037759,0.41630212890537294
